"10/17/2022, 14:14:26",https://api.a2cps.org/files/v2/download/public/system/a2cps.storage.community/reports/blood/blood-1-latest.json,200
"10/17/2022, 14:14:26",https://api.a2cps.org/files/v2/download/public/system/a2cps.storage.community/reports/blood/blood-2-latest.json,200
l,o,c,a,l, ,f,i,l,e
l,o,c,a,l, ,f,i,l,e
l,o,c,a,l, ,f,i,l,e
l,o,c,a,l, ,f,i,l,e
